slug,fqhc_name,zip,website_source,original_url,is_alive,final_url,http_status,reason,checked_at
la-mesa-ca,San Ysidro Health El Cajon/San Diego PACE,92020,original,https://www.syhealth.org,true,https://www.syhealth.org/,200,ok,2026-05-28T18:04:19+00:00
la-mesa-ca,La Maestra Lemon Grove Clinic,91945,places,http://lamaestra.org/,true,https://lamaestra.org/,200,ok,2026-05-28T18:04:20+00:00
la-mesa-ca,DAP Health - Centro Medico El Cajon,92020,original,https://www.daphealth.org,true,https://daphealth.org/,200,ok,2026-05-28T18:04:20+00:00
la-mesa-ca,Opsam Health Mid-City Health Center,92105,places,http://opsam.org/,true,https://www.opsam.org/,200,ok,2026-05-28T18:04:20+00:00
la-mesa-ca,NEIGHBORHOOD HEALTHCARE ~ EL CAJON,92020,original,https://www.nhcare.org,true,https://www.nhcare.org/,200,ok,2026-05-28T18:04:20+00:00
kokomo-in,Jane Pauley Community Health Center at Turning Point,46901,places,https://www.turningpointsoc.org/,true,https://turningpointsoc.org/,200,ok,2026-05-28T18:04:21+00:00
kokomo-in,Bowen Health- Kokomo,46902,places,https://www.bowenhealth.org/,true,https://www.bowenhealth.org/,200,ok,2026-05-28T18:04:22+00:00
kokomo-in,IHC Howard County WIC,46901,places,http://indianahealthonline.org/,true,https://indianahealthonline.org/,200,ok,2026-05-28T18:04:22+00:00
kokomo-in,Family Heath Clinic of Burlington,46915,original,https://n/a,false,,,dns_failure,2026-05-28T18:04:22+00:00
kokomo-in,Aspire Indiana Health - Elwood,46036,places,https://www.aspireindiana.org/,true,https://www.aspireindiana.org/,200,ok,2026-05-28T18:04:23+00:00
knoxville-tn,CHS Knox Homeless Health Center (5th Ave),37917,original,https://www.cherokeehealth.com,false,https://www.cherokeehealth.com/,403,http_403,2026-05-28T18:04:24+00:00
king-prussia-pa,Norristown Regional Health Center,19401,original,https://dvch.org,true,https://dvch.org/,200,ok,2026-05-28T18:04:24+00:00
kokomo-in,Meridian Health Services Corp,46902,places,http://www.meridianhs.org/,true,https://www.meridianhs.org/,200,ok,2026-05-28T18:04:24+00:00
king-prussia-pa,Covenant House Health and Dental Services,19150,places,https://covenanthousehealth.org/,true,https://covenanthousehealth.org/,200,ok,2026-05-28T18:04:24+00:00
king-prussia-pa,ChesPenn Center for Family Health at Upper Darby,19082,original,https://www.chespenn.org,true,https://chespenn.org/,200,ok,2026-05-28T18:04:24+00:00
king-prussia-pa,Philadelphia District Health Center #9,19144,places,https://www.phila.gov/departments/department-of-public-health/health-centers/city-health-centers/,true,https://www.phila.gov/departments/department-of-public-health/health-centers/city-health-centers/,200,ok,2026-05-28T18:04:25+00:00
king-prussia-pa,THE SAYRE HEALTH CENTER,19139,original,https://www.sayrehealth.org,true,https://www.sayrehealth.org/,200,ok,2026-05-28T18:04:25+00:00
mill-valley-ca,Marin City Health and Wellness Center - Phillips Drive,94965,original,https://www.marincityclinic.org,true,https://marincityclinic.org/,200,ok,2026-05-28T18:04:25+00:00
la-quinta-ca,NEVHC- Newhall Health Center,91355,original,https://www.nevhc.org,true,https://nevhc.org/,200,ok,2026-05-28T18:04:26+00:00
mill-valley-ca,Marin Community Clinic - Greenbrae,94904,places,http://www.marinclinic.org/about-us/contact-us/,true,https://www.marinclinic.org/company/contact-us/,200,ok,2026-05-28T18:04:26+00:00
mill-valley-ca,Bolinas Community Health Center,94924,original,https://www.coastalhealth.net,false,,,dns_failure,2026-05-28T18:04:26+00:00
mill-valley-ca,NORTH EAST MEDICAL SERVICES - CLEMENT,94118,original,https://www.nems.org/,true,https://www.nems.org/,200,ok,2026-05-28T18:04:26+00:00
mill-valley-ca,Ritter Center Complex,94901,places,http://www.rittercenter.org/,true,https://rittercenter.org/,200,ok,2026-05-28T18:04:26+00:00
mill-valley-ca,MAXINE HALL HEALTH CENTER,94115,places,https://www.sf.gov/location--maxine-hall-health-center,true,https://www.sf.gov/location--maxine-hall-health-center,200,ok,2026-05-28T18:04:26+00:00
midwest-city-ok,Community Health at Rose State College,73110,original,https://www.communityhealthok.org,true,https://www.communityhealthok.org/,200,ok,2026-05-28T18:04:26+00:00
midwest-city-ok,Variety Care Mid-Del Family Health Center,73115,original,https://www.varietycare.org,true,https://www.varietycare.org/,200,ok,2026-05-28T18:04:27+00:00
miami-fl,CHN MDC Wolfson,33132,places,http://www.mdc.edu/wolfson/campus-information/default.aspx,true,https://www.mdc.edu/wolfson/campus-information/default.aspx,200,ok,2026-05-28T18:04:27+00:00
miami-fl,Care Resource Community Health Centers in Little Havana,33135,original,https://www.careresource.org,true,https://careresource.org/,200,ok,2026-05-28T18:04:28+00:00
miami-fl,Borinquen Medical Centers at Wynwood,33137,original,https://www.borinquenhealth.org/index.php/appointments/locations/,true,https://borinquenhealth.org/appointments/locations/,200,ok,2026-05-28T18:04:28+00:00
miami-fl,"Camillus Health Concern, Greer Building",33128,original,https://www.camillushealth.org,true,https://camillushealth.org/,200,ok,2026-05-28T18:04:28+00:00
miami-fl,"MIAMI BEACH COMMUNITY HEALTH CENTER, INC.",33139,original,https://miamibeachhealth.org,true,https://mymbchc.org/,200,ok,2026-05-28T18:04:29+00:00
miami-fl,Flagler Main Site,33134,original,https://www.banyanhealth.org,true,https://banyanhealth.org/,200,ok,2026-05-28T18:04:29+00:00
methuen-ma,LOWELL HIGH SCHOOL HEALTH CTR,01852,original,https://www.lchealth.org,true,https://www.lchealth.org/,200,ok,2026-05-28T18:04:29+00:00
methuen-ma,GLFHC at Element Care,01844,places,http://elementcare.org/,true,https://elementcare.org/,200,ok,2026-05-28T18:04:29+00:00
methuen-ma,Healthy Together,03038,places,http://www.centerforlifemanagement.org/,true,https://centerforlifemanagement.org/,200,ok,2026-05-28T18:04:29+00:00
methuen-ma,Program for All-Inclusive Care for the Elderly (PACE) Site,01915,places,http://elementcare.org/,true,https://elementcare.org/,200,ok,2026-05-28T18:04:29+00:00
methuen-ma,Peabody FAMILY HEALTH CENTER,01960,original,https://www.nschi.org,true,https://www.nschi.org/,200,ok,2026-05-28T18:04:30+00:00
methuen-ma,Harbor Care Health and Wellness Center,03060,original,http://www.harborhomes.org,true,https://harborcarenh.org/,200,ok,2026-05-28T18:04:30+00:00
media-pa,CHESPENN HEALTH SERVICES,19022,original,https://chespenn.org,true,https://chespenn.org/,200,ok,2026-05-28T18:04:30+00:00
media-pa,Fairmount Primary Care Center at Sharon Hill-Delaware County,19079,places,https://dvch.org/fairmount-primary-sharon-hill/,true,https://dvch.org/fairmount-primary-sharon-hill/,200,ok,2026-05-28T18:04:30+00:00
merritt-island-fl,BHA Barton Commons,32955,original,https://www.bhachc.org,true,https://www.brevardhealth.org/,200,ok,2026-05-28T18:04:30+00:00
media-pa,Henrietta Johnson Medical Center at Claymont,19703,original,https://www.hjmc.org,true,https://www.hjmc.org/,200,ok,2026-05-28T18:04:31+00:00
media-pa,THE SAYRE HEALTH CENTER,19139,original,https://www.sayrehealth.org,true,https://www.sayrehealth.org/,200,ok,2026-05-28T18:04:31+00:00
mason-oh,Lincoln Heights Health Center,45215,original,https://na,false,,,dns_failure,2026-05-28T18:04:31+00:00
merritt-island-fl,Space Coast Health Centers Primary Care - Port St. John,32927,original,https://www.spacecoasthealthcenters.org,false,https://www.spacecoasthealthcenters.org/,404,http_404,2026-05-28T18:04:31+00:00
mason-oh,CPH Administrative Site,45005,places,https://www.centerpointhealth.org/locations/centerpoint-health-administration-middletown/,true,https://www.centerpointhealth.org/locations/centerpoint-health-administration-middletown/,200,ok,2026-05-28T18:04:31+00:00
mason-oh,John P. Parker,45227,original,https://NA,false,,,dns_failure,2026-05-28T18:04:31+00:00
mason-oh,Fairfield Township Community Health Center,45011,original,https://www.myprimaryhealthsolutions.org/,true,https://myprimaryhealthsolutions.org/,200,ok,2026-05-28T18:04:32+00:00
mason-oh,"HealthSource of Ohio, Inc.",45140,places,https://www.healthsourceofohio.org/locations/healthsource-of-ohio-administrative-office/,true,https://www.healthsourceofohio.org/locations/healthsource-of-ohio-administrative-office/,200,ok,2026-05-28T18:04:32+00:00
marrero-la,Priority Health Care - Administration,70072,hrsa,www.priorityhealthcare.org,false,,,other:MissingSchema:Invalid URL 'www.priorityhealthcare.org': No scheme supplied,2026-05-28T18:04:32+00:00
mason-oh,WinMed-Cincinnati-Hamilton County Community Action Agency,45237,original,https://winmedinc.org,true,https://winmedinc.org/,200,ok,2026-05-28T18:04:32+00:00
marrero-la,InclusivCare-Marrero,70072,original,https://www.inclusivcare.com,true,https://inclusivcare.com/,200,ok,2026-05-28T18:04:32+00:00
lafayette-ca,WILLIAM BYRON RUMFORD MED CLINIC,94702,original,https://wohc@wohc.org,false,,,"conn_error:HTTPSConnectionPool(host='wohc.org', port=443): Max retries exceeded with url: /",2026-05-28T18:04:32+00:00
marrero-la,Common Ground Health Clinic-Gretna,70056,places,https://cghcnola.org/,true,https://cghcnola.org/,200,ok,2026-05-28T18:04:33+00:00
marrero-la,DePaul Community Health Centers - Westbank Expressway,70058,original,https://www.depaulcommunityhealthcenters.org/,true,https://www.depaulcommunityhealthcenters.org/,200,ok,2026-05-28T18:04:34+00:00
marrero-la,AHL Eye Associates of West Jefferson,70072,original,http://accesshealthla.org,true,https://accesshealthla.org/,200,ok,2026-05-28T18:04:34+00:00
mansfield-tx,HHM Health Arlington,76015,places,https://www.hhmhealth.org/?utm_source=GMBSocialClimb&utm_medium=ThePearlWomen%27sCenteratHHMHealthArlington,true,https://www.hhmhealth.org/?utm_source=GMBSocialClimb&utm_medium=ThePearlWomen%27sCenteratHHMHealthArlington,200,ok,2026-05-28T18:04:34+00:00
marrero-la,JeffCare West Jefferson,70072,original,https://www.jphsa.org,true,https://www.jphsa.org/,200,ok,2026-05-28T18:04:34+00:00
mansfield-tx,LBU Oak Cliff,75211,original,https://www.losbarriosunidos.org,false,,,dns_failure,2026-05-28T18:04:34+00:00
marco-island-fl,Healthcare Network Manatee Middle,34114,original,https://www.HealthcareSWFL.org,true,https://healthcareswfl.org/,200,ok,2026-05-28T18:04:34+00:00
mansfield-tx,Arlington Community Health Center,76012,places,http://ntachc.org/,true,https://ntachc.org/,200,ok,2026-05-28T18:04:34+00:00
mansfield-tx,Prism Health North Texas at Oak Cliff Health Center,75208,original,https://www.phntx.org,true,https://www.phntx.org/,200,ok,2026-05-28T18:04:35+00:00
lufkin-tx,Hope Community Medicine - Lufkin,75904,original,https://www.hcmtx.org,false,,,"ssl_error:HTTPSConnectionPool(host='www.hcmtx.org', port=443): Max retries exceeded with u",2026-05-28T18:04:35+00:00
mansfield-tx,Dallas Deflection Center-Homeward Bound,75241,places,http://www.homewardboundinc.org/,true,https://www.homewardboundinc.org/,200,ok,2026-05-28T18:04:35+00:00
mansfield-tx,Hope Health Waxahachie,75165,original,https://hopehealthtx.org,true,https://www.hopehealthtx.org/,200,ok,2026-05-28T18:04:35+00:00
long-beach-ca,Serenity Atlantic Clinic,90813,places,https://serenitycarehealthgroup.org/,true,https://serenitycarehealthgroup.org/,200,ok,2026-05-28T18:04:35+00:00
lufkin-tx,Sayers Street Clinic,75904,places,https://www.etchc.com/locations/lakeview-community-clinic-sayers/,true,https://www.etchc.com/locations/lakeview-community-clinic-sayers/,200,ok,2026-05-28T18:04:35+00:00
long-beach-ca,"Benevolence Industries, Inc. - Long Beach",90813,original,https://www.bhchealth.org,true,https://www.bhchealth.org/,200,ok,2026-05-28T18:04:35+00:00
long-beach-ca,APLA Health & Wellness - Long Beach Center,90813,original,https://www.aplahealth.org,true,https://aplahealth.org/,200,ok,2026-05-28T18:04:36+00:00
long-beach-ca,"TCC Family Health, Healthy Aging at St. Mary",90813,places,https://locations.dignityhealth.org/family-clinic-st-mary-medical-center-long-beach,true,https://locations.dignityhealth.org/family-clinic-st-mary-medical-center-long-beach,200,ok,2026-05-28T18:04:36+00:00
lone-tree-co,Smoky Hill High School Community Health Clinic,80015,original,https://stridechc.org/,true,https://www.stridechc.org/,200,ok,2026-05-28T18:04:36+00:00
long-beach-ca,Long Beach Health Center #105,90813,places,http://www.harborchc.org/,true,https://www.harborchc.org/,200,ok,2026-05-28T18:04:36+00:00
lone-tree-co,Renaissance at Lowry Boulevard,80230,original,https://www.coloradocoalition.org,true,https://www.coloradocoalition.org/,200,ok,2026-05-28T18:04:36+00:00
lone-tree-co,Federico F. Pena Family Health Center,80219,places,https://www.denverhealth.org/locations/denver/federico-f-pena-southwest-family-health-center-1339-s-federal-blvd-denver-80219,false,https://www.denverhealth.org/locations/denver/federico-f-pena-southwest-family-health-center-1339-s-federal-blvd-denver-80219,403,http_403,2026-05-28T18:04:36+00:00
lone-tree-co,"Uptown Community Health Center, Inc. Bruner Family Medicine",80218,original,https://www.uptowncommunityhealth.org,true,https://www.uptowncommunityhealth.org/,200,ok,2026-05-28T18:04:37+00:00
lone-tree-co,Salud Aurora,80011,original,https://www.saludclinic.org,true,https://www.saludclinic.org/,200,ok,2026-05-28T18:04:37+00:00
livermore-ca,Axis Site at Vineyard Resource Center,94551,places,http://www.openheartkitchen.org/,true,https://www.openheartkitchen.org/,200,ok,2026-05-28T18:04:37+00:00
livermore-ca,WIC Program,94538,places,https://acphd.org/wic/,true,https://health.alamedacountyca.gov/department/public-health-department/,200,ok,2026-05-28T18:04:38+00:00
livermore-ca,La Clinica Dental Union City,94587,places,http://www.laclinica.org/,true,https://laclinica.org/,200,ok,2026-05-28T18:04:38+00:00
lincoln-ne,Bluestem Health: Central Business Office,68508,places,https://www.bluestemlincoln.com/,true,https://www.bluestemlincoln.com/,200,ok,2026-05-28T18:04:39+00:00
livermore-ca,Street Medicine Outreach  Admin Office,94550,hrsa,http://www.axishealth.org/,true,https://axishealth.org/,200,ok,2026-05-28T18:04:39+00:00
norfolk-va,CommuniCare Family Health Center,23510,original,https://www.hrchc.org,true,https://www.hrchc.org/,200,ok,2026-05-28T18:04:39+00:00
norfolk-va,Chesapeake Community Health Center,23324,places,https://sevhs.org/,true,https://sevhs.org/,200,ok,2026-05-28T18:04:40+00:00
newington-ct,Chamberlain Elementary School SBHC,06051,places,http://csdnb.org/,true,https://www.csdnb.org/,200,ok,2026-05-28T18:04:40+00:00
newington-ct,CHARTER OAK HEALTH CENTER,06106,original,https://www.thecharteroak.org,true,https://thecharteroak.org/,200,ok,2026-05-28T18:04:41+00:00
newington-ct,New Britain Family Health and Wellness Center,06052,original,https://www.wheelerclinic.org,true,https://www.wheelerhealth.org/,200,ok,2026-05-28T18:04:41+00:00
long-beach-ca,CMWC Cultural Awareness Community Annex,90813,original,https://www.cmwcusa.org,true,https://cmwcusa.org/en/,200,ok,2026-05-28T18:04:41+00:00
newington-ct,"COMMUNITY HEALTH SERVICES, INC.",06120,original,https://www.chshartford.org,true,https://www.chshartford.org/,200,ok,2026-05-28T18:04:41+00:00
new-smyrna-beach-fl,FACT Team,32119,original,https://smahealthcare.org/,true,https://smahealthcare.org/,200,ok,2026-05-28T18:04:41+00:00
newington-ct,Intercommunity's school based health center at Hockanum Elementary School,06118,places,https://eclc.easthartford.org/,true,https://eclc.easthartford.org/,200,ok,2026-05-28T18:04:42+00:00
new-smyrna-beach-fl,AZA HEALTH,32114,original,https://WWW.AZAHEALTH.ORG,true,https://azahealth.org/,200,ok,2026-05-28T18:04:42+00:00
newington-ct,Community Health Services,06120,original,http://www.chshartford.org,true,https://www.chshartford.org/,200,ok,2026-05-28T18:04:42+00:00
new-smyrna-beach-fl,Enterprise Wellness Cottage,32725,places,https://www.mytruehealth.org/,true,https://www.mytruehealth.org/,200,ok,2026-05-28T18:04:43+00:00
mount-vernon-wa,Sea Mar CHC - Skagit Valley Women's Health Center,98273,original,http://www.seamar.org,true,https://www.seamar.org/,200,ok,2026-05-28T18:04:43+00:00
new-smyrna-beach-fl,Family Health Source East,32119,original,https://www.myfhs.org,true,https://www.myfhs.org/,200,ok,2026-05-28T18:04:44+00:00
mount-vernon-wa,UCNW Carl Cozier Elementary School,98229,original,https://www.unitycarenw.org,true,https://unitycarenw.org/,200,ok,2026-05-28T18:04:44+00:00
moreno-valley-ca,Main Campus First Floor Community Health Center,92555,places,https://www.ruhealth.org/community-health-centers/locations/main-campus,true,https://www.ruhealth.org/community-health-centers/locations/main-campus,200,ok,2026-05-28T18:04:44+00:00
mount-vernon-wa,Arlington Clinic,98223,places,https://www.chcsno.org/clinics/arlington/?utm_source=GMBSocialClimb&utm_medium=CommunityHealthCenterofSnohomishCounty-ArlingtonMedical,true,https://www.chcsno.org/clinics/arlington/?utm_source=GMBSocialClimb&utm_medium=CommunityHealthCenterofSnohomishCounty-ArlingtonMedical,200,ok,2026-05-28T18:04:45+00:00
moreno-valley-ca,Unicare Community Health Center - Moreno Valley,92553,places,https://unicarechc.org/,true,https://unicarechc.org/,200,ok,2026-05-28T18:04:45+00:00
moreno-valley-ca,Moreno Valley Family Health Center,92553,original,https://www.chsica.org,true,https://www.chsica.org/,200,ok,2026-05-28T18:04:45+00:00
moreno-valley-ca,TrueCare,92571,places,https://truecare.org/location/truecare-perris/,true,https://truecare.org/location/truecare-perris/,200,ok,2026-05-28T18:04:45+00:00
montgomery-al,River Region Health Center,36107,original,https://www.hservinc.org,false,https://www.hservinc.org/,521,http_521,2026-05-28T18:04:45+00:00
moreno-valley-ca,DAP Health - Jay Hoffman Community Health Center,92567,places,https://www.daphealth.org/locations/#el-6a957d0a,true,https://daphealth.org/our-locations/#el-6a957d0a,200,ok,2026-05-28T18:04:46+00:00
monterey-ca,CSVS - SEASIDE CLINIC,93955,original,https://www.csvs.org,true,https://csvs.org/,200,ok,2026-05-28T18:04:47+00:00
moreno-valley-ca,Neighborhood Healthcare ~ Mead Valley,92570,places,https://www.nhcare.org/locations-list/perris-mead-valley,true,https://www.nhcare.org/locations-list/perris-mead-valley/,200,ok,2026-05-28T18:04:48+00:00
monterey-ca,Watsonville Health Center - Building B,95076,original,https://www.santacruzhealth.org,true,https://www.santacruzhealth.org/,200,ok,2026-05-28T18:04:48+00:00
monterey-ca,Pajaro Resource Center,95076,original,https://www.splg.org,true,https://splg.org/,200,ok,2026-05-28T18:04:48+00:00
mobile-al,Family Oriented Primary Health Care Clinic - Downtown Health Center,36603,original,https://mchd.org/family-health/,true,https://mchd.org/family-health/,200,ok,2026-05-28T18:04:49+00:00
monterey-ca,County of Monterey - Seaside Family Health Center,93955,original,http://www.montereycountyclinicservices.org/,false,https://www.countyofmonterey.gov/government/departments-a-h/health/clinic-services/,403,http_403,2026-05-28T18:04:49+00:00
mobile-al,Accordia Health  -  AOP,36617,places,https://accordia-health.org/,true,https://accordia-health.org/,200,ok,2026-05-28T18:04:50+00:00
mobile-al,H.E. Savage Memorial Center,36604,original,https://www.franklinprimary.org,true,https://franklinprimary.org/,200,ok,2026-05-28T18:04:50+00:00
mission-viejo-ca,CLCHC - The Adam Raine Healing Center,92691,places,http://www.clchc.org/?utm_source=GMBSocialClimb&utm_medium=CelebratingLifeCommunityHealthCenter,true,https://www.clchc.org/?utm_source=GMBSocialClimb&utm_medium=CelebratingLifeCommunityHealthCenter,200,ok,2026-05-28T18:04:50+00:00
mission-viejo-ca,Access-Laguna Hills,92653,original,https://accessfqhc.org,true,https://accessfqhc.org/,200,ok,2026-05-28T18:04:51+00:00
mobile-al,BAYOU LA BATRE AREA HEALTH DEVELOPMENT B,36544,original,https://mostellarmedical.org,true,https://www.mostellarmedical.org/,200,ok,2026-05-28T18:04:51+00:00
mission-viejo-ca,SOS Community Health Center-Mission Viejo,92691,original,https://www.shareourselves.org,true,https://shareourselves.org/,200,ok,2026-05-28T18:04:51+00:00
mission-viejo-ca,Camino Health Center - Lake Forest,92630,original,https://www.caminohealthcenter.org,true,https://caminohealthcenter.org/,200,ok,2026-05-28T18:04:52+00:00
lone-tree-co,Sheridan Health Services,80110,original,https://www.nursing.ucdenver.edu/sheridan,false,,,"conn_error:HTTPSConnectionPool(host='www.nursing.ucdenver.edu', port=443): Max retries exce",2026-05-28T18:04:52+00:00
milpitas-ca,NORTH EAST MEDICAL SERVICES - 1870 LUNDY,95131,original,https://www.nems.org/,true,https://www.nems.org/,200,ok,2026-05-28T18:04:52+00:00
mission-viejo-ca,All For Health-Laguna Niguel,92677,original,https://all4health.org/,true,https://all4health.org/,200,ok,2026-05-28T18:04:52+00:00
mission-viejo-ca,Laguna Beach Community Clinic,92651,original,https://www.lbclinic.org,true,https://lbclinic.org/,200,ok,2026-05-28T18:04:52+00:00
milpitas-ca,Valley Health Center Milpitas,95035,original,https://www.sccgov.org,true,https://www.santaclaracounty.gov/home,200,ok,2026-05-28T18:04:52+00:00
milpitas-ca,Independence SB Health Clinic,95133,places,http://bach.health/,true,https://bach.health/,200,ok,2026-05-28T18:04:53+00:00
milpitas-ca,AACI Dental Clinic,95116,places,https://aaci.org/dental/,true,https://aaci.org/dental/,200,ok,2026-05-28T18:04:53+00:00
leesburg-fl,COMMUNITY HEALTH CENTER - LEESBURG Family Medical and Dental,34748,original,https://WWW.CHCFL.ORG,true,https://www.chcfl.org/,200,ok,2026-05-28T18:04:53+00:00
leesburg-fl,Langley Health Services Sumterville,33585,original,https://www.langleyhealthservices.com,true,https://langleyhealth.com,200,ok,2026-05-28T18:04:53+00:00
milpitas-ca,Indian Health Center of Santa Clara Valley - St. Phillips,95127,places,http://www.indianhealthcenter.org/?utm_source=Google%20Maps,true,https://indianhealthcenter.org/,200,ok,2026-05-28T18:04:54+00:00
kennett-square-pa,Westside Family Healthcare - Wilmington,19805,original,https://WWW.WESTSIDEHEALTH.ORG,true,https://www.westsidehealth.org/,200,ok,2026-05-28T18:04:54+00:00
kennett-square-pa,Coatesville - Medical and Dental,19320,places,https://unioncommunitycare.org/,true,https://unioncommunitycare.org/,200,ok,2026-05-28T18:04:54+00:00
kennett-square-pa,LCH Health and Community Services,19348,original,https://www.lacomunidadhispana.org,false,,,"ssl_error:HTTPSConnectionPool(host='www.lacomunidadhispana.org', port=443): Max retries ex",2026-05-28T18:04:54+00:00
kennett-square-pa,HENRIETTA JOHNSON MEDICAL CENTER,19801,original,https://www.hjmc.org,true,https://www.hjmc.org/,200,ok,2026-05-28T18:04:54+00:00
kennett-square-pa,ChesPenn Center for Family Health at Eastside,19013,original,https://www.chespenn.org,true,https://chespenn.org/,200,ok,2026-05-28T18:04:54+00:00
leesburg-fl,Heart of Florida Health Center The Villages,32162,places,https://www.myhfhc.org/,true,https://www.myhfhc.org/,200,ok,2026-05-28T18:04:54+00:00
pearland-tx,Pearland Family Health Center,77581,places,https://mychn.org/locations/pearland-family-health-center/,true,https://mychn.org/locations/pearland-family-health-center/,200,ok,2026-05-28T18:04:54+00:00
milpitas-ca,Healthcare to the Homeless,95002,original,https://www.gardnerhealthservices.org,true,https://gardnerhealthservices.org/,200,ok,2026-05-28T18:04:55+00:00
pearland-tx,Reed Family Clinic,77051,places,http://www.homeless-healthcare.org/,true,https://www.homeless-healthcare.org/,200,ok,2026-05-28T18:04:55+00:00
pearland-tx,Star of Hope Cornerstone Community,77051,places,http://www.sohmission.org/,true,https://www.sohmission.org/,200,ok,2026-05-28T18:04:56+00:00
kennett-square-pa,West Cecil Health Center-Cecil County Health Department,21921,places,http://www.cecilcountyhealth.org/,true,https://cecilcountyhealth.org/,200,ok,2026-05-28T18:04:57+00:00
pearland-tx,Legacy Pasadena Southmore,77502,original,https://legacycommunityhealth.org,true,https://legacycommunityhealth.org/,200,ok,2026-05-28T18:04:57+00:00
pearland-tx,PHC Dental Clinic 320,77502,places,http://pasadenahealthcenter.com/,true,https://www.phcx.org/,200,ok,2026-05-28T18:04:57+00:00
pasadena-tx,MyCHN Pasasdena,77505,original,https://www.mychn.org,true,https://mychn.org/,200,ok,2026-05-28T18:04:58+00:00
pasadena-tx,Legacy Pasadena Southmore,77502,original,https://legacycommunityhealth.org,true,https://legacycommunityhealth.org/,200,ok,2026-05-28T18:04:58+00:00
pasadena-tx,"Pasadena Health Center, Inc.- Admin",77502,places,https://www.phcx.org/,true,https://www.phcx.org/,200,ok,2026-05-28T18:04:59+00:00
pasadena-tx,El Centro de Corazon- John S. Dunn,77012,original,https://www.elcentrodecorazon.org,true,https://www.elcentrodecorazon.org/,200,ok,2026-05-28T18:04:59+00:00
pasadena-tx,OPEN DOOR MISSION,77011,original,https://www.opendoorhouston.org,true,https://www.opendoorhouston.org/,200,ok,2026-05-28T18:04:59+00:00
pasadena-ca,"ChapCare by AltaMed Medical Group  -  Pasadena, Lake",91104,original,https://www.altamed.org,true,https://www.altamed.org/,200,ok,2026-05-28T18:04:59+00:00
pearland-tx,Bee Busy Wellness Center - Bay Area,77058,original,https://mybbwc.org,true,https://mybbwc.org/,200,ok,2026-05-28T18:04:59+00:00
pasadena-ca,CSC Community Health Center - San Gabriel - Medical Mobile Van,91776,hrsa,www.cscla.org,false,,,other:MissingSchema:Invalid URL 'www.cscla.org': No scheme supplied. Perhaps you,2026-05-28T18:04:59+00:00
pasadena-ca,Wesley Health Centers - Andrew Escajeda Clinic,91103,places,http://jwchinstitute.org/,true,http://jwchinstitute.org/,200,ok,2026-05-28T18:05:00+00:00
pasadena-ca,"Comprehensive Community Health Centers, Inc-Eagle Rock",90041,original,https://www.cchccenters.org,true,https://cchccenters.org/,200,ok,2026-05-28T18:05:00+00:00
pasadena-ca,ARROYO VISTA FAMILY HEALTH CENTER ~ Highland Park,90042,original,https://www.arroyovista.org,true,https://www.arroyovista.org/,200,ok,2026-05-28T18:05:00+00:00
pasadena-ca,Complete Care Community Health Center- Altadena,91107,places,https://altadenacompletecare.com/,true,https://altadenacare.com//,200,ok,2026-05-28T18:05:00+00:00
pasadena-tx,Port Houston Elementary School,77029,places,http://www.houstonisd.org/porthouston,false,https://www.houstonisd.org/porthouston,404,http_404,2026-05-28T18:05:01+00:00
parma-oh,Ridge Community Health Center,44102,original,https://www.nfpmedcenter.org,true,https://www.nfpmedcenter.org/,200,ok,2026-05-28T18:05:01+00:00
parma-oh,Health and Wellness Southwest,44129,places,http://www.thecentersohio.org/,true,https://thecentersohio.org/,200,ok,2026-05-28T18:05:01+00:00
parma-oh,Brooklyn Health Center,44144,places,https://www.metrohealth.org/en/find-a-location/brooklyn-health-center/?utm_source=google-my-business&utm_campaign=local-listings&utm_medium=20,true,https://www.metrohealth.org/en/find-a-location/brooklyn-health-center/?utm_source=google-my-business&utm_campaign=local-listings&utm_medium=20,200,ok,2026-05-28T18:05:01+00:00
parma-oh,Miles Broadway Health Center,44105,original,https://www.neonhealth.org,false,,,dns_failure,2026-05-28T18:05:01+00:00
palmdale-ca,Wesley Palmdale East,93552,hrsa,www.jwchinstitute.org,false,,,other:MissingSchema:Invalid URL 'www.jwchinstitute.org': No scheme supplied. Per,2026-05-28T18:05:01+00:00
parma-oh,Signature Lakewood Health Center,44107,places,https://www.signaturehealthinc.org/,true,https://www.signaturehealthinc.org/,200,ok,2026-05-28T18:05:01+00:00
palmdale-ca,BACHC Campus,93535,hrsa,www@bachc.org,false,,,other:MissingSchema:Invalid URL 'www@bachc.org': No scheme supplied. Perhaps you,2026-05-28T18:05:01+00:00
palm-coast-fl,AZA HEALTH,32137,original,https://WWW.AZAHEALTH.ORG,true,https://azahealth.org/,200,ok,2026-05-28T18:05:02+00:00
palm-coast-fl,SMA Flagler Primary Care,32110,original,https://www.smahealthcare.org,true,https://smahealthcare.org/,200,ok,2026-05-28T18:05:02+00:00
palatka-fl,AZA HEALTH,32177,original,https://www.azahealth.org,true,https://azahealth.org/,200,ok,2026-05-28T18:05:03+00:00
palmdale-ca,Tarzana Treatment Centers-Palmdale II,93550,places,https://www.tarzanatc.org/,true,https://www.tarzanatc.org/,200,ok,2026-05-28T18:05:03+00:00
palmdale-ca,Wesley Health Centers- Palmdale East,93552,original,https://www.jwchinstitute.org,true,https://jwchinstitute.org/,200,ok,2026-05-28T18:05:03+00:00
