slug,city,state,fqhc_name,address,city_addr,state_addr,zip,phone,website,services_includes_lab,distance_miles,website_source
kennett-square-pa,Kennett Square,PA,HENRIETTA JOHNSON MEDICAL CENTER,601 New Castle Ave,Wilmington,DE,19801,(302) 655-6187,https://www.hjmc.org,true,12.1,original
kennett-square-pa,Kennett Square,PA,ChesPenn Center for Family Health at Eastside,125 E 9th St,Chester,PA,19013,(610) 872-6131,https://www.chespenn.org,true,18.06,original
kennett-square-pa,Kennett Square,PA,West Cecil Health Center-Cecil County Health Department,401 Bow St,Elkton,MD,21921,(410) 378-9696,http://www.cecilcountyhealth.org/,true,18.22,places
pearland-tx,Pearland,TX,Pearland Family Health Center,2552 Broadway St STE 102,Pearland,TX,77581,(281) 824-1480,https://mychn.org/locations/pearland-family-health-center/,true,1.1,places
pearland-tx,Pearland,TX,Bee Busy Wellness Center - Bay Area,1300 Bay Area Blvd # 200,Houston,TX,77058,(713) 771-2292,https://mybbwc.org,true,9.39,original
pearland-tx,Pearland,TX,PHC Dental Clinic 320,"320 Southmore Ave, Ste 312B",Pasadena,TX,77502,(713) 473-7733,http://pasadenahealthcenter.com/,true,9.72,places
pearland-tx,Pearland,TX,Reed Family Clinic,2605 Reed Rd,Houston,TX,77051,(713) 286-6125,http://www.homeless-healthcare.org/,true,9.73,places
pearland-tx,Pearland,TX,Star of Hope Cornerstone Community,2575 Reed Rd,Houston,TX,77051,(713) 497-0930,http://www.sohmission.org/,true,9.82,places
pearland-tx,Pearland,TX,Legacy Pasadena Southmore,1951 Southmore Ave,Pasadena,TX,77502,(832) 548-5000,https://legacycommunityhealth.org,true,10.38,original
pasadena-tx,Pasadena,TX,"Pasadena Health Center, Inc.- Admin",908 Southmore Ave STE 180,Pasadena,TX,77502,(713) 554-0510,https://www.phcx.org/,true,0.09,places
pasadena-tx,Pasadena,TX,Legacy Pasadena Southmore,1951 Southmore Ave,Pasadena,TX,77502,(832) 548-5000,https://legacycommunityhealth.org,true,0.9,original
pasadena-tx,Pasadena,TX,MyCHN Pasasdena,6243 Fairmont Pkwy STE 203,Pasadena,TX,77505,(281) 824-1480,https://www.mychn.org,true,4.41,original
pasadena-tx,Pasadena,TX,El Centro de Corazon- John S. Dunn,7635 Canal St,Houston,TX,77012,(713) 660-1880,https://www.elcentrodecorazon.org,true,6.01,original
pasadena-tx,Pasadena,TX,Port Houston Elementary School,1800 McCarty St,Houston,TX,77029,(713) 671-3890,http://www.houstonisd.org/porthouston,true,6.86,places
pasadena-tx,Pasadena,TX,OPEN DOOR MISSION,5803 Harrisburg Blvd,Houston,TX,77011,(713) 921-7520,https://www.opendoorhouston.org,true,7.75,original
pasadena-ca,Pasadena,CA,"ChapCare by AltaMed Medical Group  -  Pasadena, Lake",1595 N Lake Ave,Pasadena,CA,91104,(888) 499-9303,https://www.altamed.org,true,1.88,original
pasadena-ca,Pasadena,CA,Wesley Health Centers - Andrew Escajeda Clinic,"1845 N Fair Oaks Ave, #G151",Pasadena,CA,91103,(626) 744-6140,http://jwchinstitute.org/,true,2.25,places
pasadena-ca,Pasadena,CA,Complete Care Community Health Center- Altadena,"2595 E Washington Blvd, Ste 106",Pasadena,CA,91107,(626) 794-8133,https://altadenacompletecare.com/,true,2.87,places
pasadena-ca,Pasadena,CA,CSC Community Health Center - San Gabriel - Medical Mobile Van,555 W Las Tunas Dr,San Gabriel,CA,91776,(213) 808-1792,www.cscla.org,true,3.53,hrsa
pasadena-ca,Pasadena,CA,"Comprehensive Community Health Centers, Inc-Eagle Rock",1704 West Colorado Boulevard,Los Angeles,CA,90041,(323) 256-4116,https://www.cchccenters.org,true,3.74,original
pasadena-ca,Pasadena,CA,ARROYO VISTA FAMILY HEALTH CENTER ~ Highland Park,6000 N Figueroa St,Los Angeles,CA,90042,323-254-5291 x0,https://www.arroyovista.org,true,3.75,original
parma-oh,Parma,OH,Health and Wellness Southwest,5955 Ridge Rd,Cleveland,OH,44129,(440) 888-0300,http://www.thecentersohio.org/,true,0.66,places
parma-oh,Parma,OH,Brooklyn Health Center,5208 Memphis Ave,Cleveland,OH,44144,(216) 696-3876,https://www.metrohealth.org/en/find-a-location/brooklyn-health-center/?utm_source=google-my-business&utm_campaign=local-listings&utm_medium=20,true,2.43,places
parma-oh,Parma,OH,Ridge Community Health Center,3569 Ridge Rd,Cleveland,OH,44102,(216) 281-0872,https://www.nfpmedcenter.org,true,3.86,original
parma-oh,Parma,OH,Miles Broadway Health Center,9127 Miles Ave,Cleveland,OH,44105,(216) 231-7700,https://www.neonhealth.org,true,5.9,original
parma-oh,Parma,OH,Signature Lakewood Health Center,"14701 Detroit Ave, Suite 620",Lakewood,OH,44107,(216) 831-6466,https://www.signaturehealthinc.org/,true,6.8,places
parma-oh,Parma,OH,Carl B. Stokes Clinic,6001 Woodland Ave,Cleveland,OH,44104,(216) 923-5000,https://www.carealliance.org,true,6.95,original
palmdale-ca,Palmdale,CA,Wesley Health Centers- Palmdale East,37926 47Th Street East,Palmdale,CA,93552,(661) 942-2391,https://www.jwchinstitute.org,true,0.93,original
palmdale-ca,Palmdale,CA,Wesley Palmdale East,37926 47Th Street East,Palmdale,CA,93552,(661) 942-2391,www.jwchinstitute.org,true,0.93,hrsa
palmdale-ca,Palmdale,CA,Tarzana Treatment Centers-Palmdale II,1037 E Palmdale Blvd,Palmdale,CA,93550,(818) 996-1051,https://www.tarzanatc.org/,true,2.85,places
palmdale-ca,Palmdale,CA,BACHC Campus,42933 Business Center Pkwy,Lancaster,CA,93535,(661) 874-4050,www@bachc.org,true,7.32,hrsa
palm-coast-fl,Palm Coast,FL,AZA HEALTH,460 Palm Coast Pkwy SW STE 5,Palm Coast,FL,32137,(386) 246-3954,https://WWW.AZAHEALTH.ORG,true,3.14,original
palm-coast-fl,Palm Coast,FL,SMA Flagler Primary Care,301 Dr Carter Blvd,Bunnell,FL,32110,(386) 282-7195,https://www.smahealthcare.org,true,8.39,original
palatka-fl,Palatka,FL,AZA HEALTH,2503 President St,Palatka,FL,32177,(386) 328-7638,https://www.azahealth.org,true,1.14,original
orange-park-fl,Orange Park,FL,Palms Medical Group - Fleming Island,2349 Village Square Pkwy STE 110-111,Fleming Island,FL,32003,(352) 463-2374,https://palmsmg.org/fleming-island-1/,true,1.7,places
orange-park-fl,Orange Park,FL,Coastal Community Health - Jacksonville (Westside),1605 Kingsley Ave,Orange Park,FL,32073,(912) 275-8028,http://coastalhealthprimarycare.com/,true,4.3,places
orange-park-fl,Orange Park,FL,AZA HEALTH,1305 N Orange Ave STE 120-123,Green Cove Springs,FL,32043,(904) 284-5904,https://www.azahealth.org,true,6.8,original
orange-park-fl,Orange Park,FL,Agape Community Health Center/Blanding,5460 Blanding Blvd,Jacksonville,FL,32244,(904) 760-4940,https://agapefamilyhealth.org/,true,10.04,places
orange-park-fl,Orange Park,FL,Duval Family Health Center - Enterprise,611 E Adams St,Jacksonville,FL,32202,(904) 394-8100,https://www.sulzbachercenter.org,true,15.87,original
orange-city-fl,Orange City,FL,Family Health Source Deltona,1200 Deltona Blvd,Deltona,FL,32725,(386) 202-6025,https://www.myfhs.org,true,3.77,original
orange-city-fl,Orange City,FL,Enterprise Wellness Cottage,105 Main St,Deltona,FL,32725,(407) 322-8645,https://www.mytruehealth.org/,true,5.6,places
orange-city-fl,Orange City,FL,FACT Team,1000 Big Tree Rd,Daytona Beach,FL,32119,(386) 236-1822,https://smahealthcare.org/,true,22.54,original
orange-city-fl,Orange City,FL,COMMUNITY HEALTH CENTER - APOPKA FAMILY & OB CARE,225 E 7th St,Apopka,FL,32703,(407) 905-8827,https://WWW.CHCFL.ORG,true,22.8,original
orange-city-fl,Orange City,FL,AZA HEALTH,1425 Dunn Ave,Daytona Beach,FL,32114,(386) 323-9600,https://WWW.AZAHEALTH.ORG,true,23.09,original
olympia-wa,Olympia,WA,Sea Mar CHC - Tumwater Capitol Blvd SE,6004 Capitol Blvd SE,Tumwater,WA,98501,(206) 763-5277,http://www.seamar.org/thurston-bh-tumwater-family.html,true,1.92,places
olympia-wa,Olympia,WA,Valley View Health Center - CYS Olympia,914 7th Ave SE,Olympia,WA,98501,(360) 236-7166,http://communityyouthservices.org/,true,2.21,places
olympia-wa,Olympia,WA,Peninsula Community Health Services - Franklin Street,627 W Franklin St,Shelton,WA,98584,(360) 377-3776,https://www.pchsweb.org,true,17.64,original
olympia-wa,Olympia,WA,LAKEWOOD CLINIC,10510 Gravelly Lake Dr SW,Lakewood,WA,98499,(253) 589-7030,https://www.commhealth.org,true,19.59,original
ocala-fl,Ocala,FL,Heart of Florida Health Center Main Location,2553 E Silver Springs Blvd,Ocala,FL,34470,(352) 732-6599,https://www.myhfhc.org,true,0.72,original
ocala-fl,Ocala,FL,Langley Health Services Ocala,7205 SE Maricamp Rd,Ocala,FL,34472,(352) 680-7000,https://langleyhealth.com/ocala-location/,true,6.41,places
oakland-ca,Oakland,CA,LA CLINICA DE LA RAZA - DENTAL,3050 E 16th St,Oakland,CA,94601,(510) 535-4200,https://www.laclinica.org,false,0.45,original
oakland-ca,Oakland,CA,Artthaus/Oakland Family Health Center,"2744 E 11th St, Ste H1",Oakland,CA,94601,(510) 236-6990,https://arthaus.mov/work.php,true,0.94,places
oakland-ca,Oakland,CA,HIGHLAND WELLNESS,1411 E 31st St,Oakland,CA,94602,(510) 437-5039,http://www.alamedahealthsystem.org/locations/,true,1.47,original
oakland-ca,Oakland,CA,EAST OAKLAND HEALTH CENTER,7450 International Blvd,Oakland,CA,94621,(510) 430-9401,https://wohc@wohc.org,true,2.27,original
oakland-ca,Oakland,CA,Frank Kiang Medical Center,250 E 18th St FL 2,Oakland,CA,94606,(510) 735-3888,https://www.asianhealthservices.org,true,2.38,original
oakland-ca,Oakland,CA,LifeLong Medical Care - Eastmont,"7200 Bancroft Ave, Ste 125A",Oakland,CA,94605,(510) 981-4100,https://lifelongmedical.org/locations/eastmont-health-center/,true,2.4,places
norwalk-ct,Norwalk,CT,Ponus Ridge Middle School SBHC,21 Hunters Ln,Norwalk,CT,06850,(203) 851-1010,http://prms.norwalkps.org/,true,0.26,places
norwalk-ct,Norwalk,CT,DAY STREET COMMUNITY HEALTH CENTER,49 Day St,Norwalk,CT,06854,(203) 854-9292,https://www.chc1.com,true,2.17,original
norwalk-ct,Norwalk,CT,Family Centers Health Care at 986 Bedford,986 Bedford St,Stamford,CT,06905,(203) 324-3167,http://www.familycenters.org/,true,6.79,places
norwalk-ct,Norwalk,CT,OPTIMUS on the Boulevard,1351 Washington Blvd,Stamford,CT,06902,(203) 621-3700,https://www.optimushealthcare.org,true,7.1,original
norwalk-ct,Norwalk,CT,OPERATION HOPE,50 Nichols St,Fairfield,CT,06824,(203) 254-2935,https://www.swchc.org,true,9.36,original
norwalk-ct,Norwalk,CT,EDISON ELEMENTARY SCHOOL BASED,132 Rectory St,Port Chester,NY,10573,(914) 939-1205,https://www.opendoormedical.org,true,14.08,original
north-las-vegas-nv,North Las Vegas,NV,Hope Christian Health Center,4357 Corporate Center Dr,North Las Vegas,NV,89030,(702) 644-4673,http://www.HopeHealthVegas.org,true,20.02,original
north-las-vegas-nv,North Las Vegas,NV,"All For Health, Las Vegas",1735 N Nellis Blvd,Las Vegas,NV,89115,(818) 409-3020,https://www.allforhealth.org,true,21.26,original
north-las-vegas-nv,North Las Vegas,NV,Nellis Family Medical and Dental Center,691 N Nellis Blvd,Las Vegas,NV,89110,(702) 563-4662,https://www.nvhealthcenters.org/,true,22.16,places
north-las-vegas-nv,North Las Vegas,NV,FirstMed North Las Vegas,"3940 N Martin L King Blvd, Ste 110",North Las Vegas,NV,89032,(702) 731-0909,https://FMHWC.ORG,true,22.86,original
north-las-vegas-nv,North Las Vegas,NV,Aghaby: North Las Vegas,1845 Civic Center Dr,North Las Vegas,NV,89030,(424) 785-5170,https://www.acchealthcenters.org/,true,22.93,places
north-las-vegas-nv,North Las Vegas,NV,FPCC Mobile Clinic 1,916 W Owens Ave,Las Vegas,NV,89106,(702) 380-8118,https://firstpersonclinic.org/,true,24.53,places
norman-ok,Norman,OK,Variety Care Norman,317 E Himes St,Norman,OK,73069,(405) 632-6688,https://www.varietycare.org,true,0.68,original
norman-ok,Norman,OK,South Central Medical Center - Washington Site,101 E Kerby Ave,Washington,OK,73093,(405) 756-1414,http://provider.kareo.com/malori-lawrence-1,true,11.63,places
norman-ok,Norman,OK,Community Health Highland Park Family Medical Center,5301 S Dimple Dr,Oklahoma City,OK,73135,(405) 674-0028,https://www.communityhealthok.org/,true,13.24,places
san-bernardino-ca,San Bernardino,CA,Inland Family Community Health Center,665 N D St,San Bernardino,CA,92401,(909) 881-6146,https://www.ibhealth.org,true,0.13,original
san-bernardino-ca,San Bernardino,CA,San Bernardino Health Center,590 N D St,San Bernardino,CA,92401,(909) 383-3001,http://www.sbcounty.gov/dph/publichealth/ph_divisions/public_health_clinics/public_health_clinics_san_bernardino.asp,true,0.15,places
san-bernardino-ca,San Bernardino,CA,SAC Health System Downtown Clinic,250 S G St,San Bernardino,CA,92410,909-382-7100 x08649,https://www.sachealthsystem.org,true,1.08,original
san-bernardino-ca,San Bernardino,CA,CNHF - H Street Clinic,1329 N H St,San Bernardino,CA,92405,(909) 381-0803,http://www.cnhfclinics.org/,true,1.12,places
san-bernardino-ca,San Bernardino,CA,SJCH San Bernardino Health Center,1500 N Waterman Ave,San Bernardino,CA,92404,(323) 541-1600,https://sjch.org/sb/,true,1.31,places
san-bernardino-ca,San Bernardino,CA,"Unicare Community Health Center, Inc. - San Bernardino 184",184 E Highland Ave,San Bernardino,CA,92404,(909) 882-4788,https://unicarechc.org/,true,1.8,places
san-antonio-tx,San Antonio,TX,CENTROMED SARAH E DAVIDSON CLINIC,1 Haven For Hope Way STE 300,San Antonio,TX,78207,(210) 922-7000,https://www.centromedsa.com,true,0.93,original
san-antonio-tx,San Antonio,TX,San Antonio Specialty Health & Sports Medicine - Downtown,"1200 Brooklyn Ave, Suite 320",San Antonio,TX,78212,(210) 233-7000,https://communicaresa.org,true,1.11,original
san-antonio-tx,San Antonio,TX,Lytle Community Health Center,19010 Preist Blvd,Lytle,TX,78052,(830) 772-9865,https://atascosahealthcenter.org,true,21.79,original
saint-joseph-mi,Saint Joseph,MI,INTERCARE CHILD AND ADOLESCENT HEALTH CENTER,870 Colfax Ave,Benton Harbor,MI,49022,(269) 605-1277,https://www.intercare.org,true,2.98,original
saint-joseph-mi,Saint Joseph,MI,Cass Family Clinic Dowagiac,57392 M 51 S,Dowagiac,MI,49047,(269) 390-1170,https://cassfamilyclinic.org/,true,18.48,original
saint-cloud-fl,Saint Cloud,FL,Osceola Community Health Services at St. Cloud,1050 Grape Ave,Saint Cloud,FL,34769,(407) 943-8600,https://www.osceolahealthcare.org,true,1.26,original
saint-cloud-fl,Saint Cloud,FL,OBFH Kissimmee,2711 N Orange Blossom Trl,Kissimmee,FL,34744,(407) 428-5751,https://www.obfh.org,true,8.88,original
saint-cloud-fl,Saint Cloud,FL,COMMUNITY HEALTH CENTER - MEADOW WOODS FAMILY HEALTH CENTER,849 Greenway Professional Ct,Orlando,FL,32824,(407) 905-8827,https://www.chcfl.org,true,9.7,original
saint-cloud-fl,Saint Cloud,FL,Hoffner Health Center,"5449 S Semoran Blvd, Ste 14",Orlando,FL,32822,(407) 322-8645,https://www.mytruehealth.org,true,16.28,original
saint-cloud-fl,Saint Cloud,FL,CFHC Davenport Primary Care,130 Ridge Center Dr,Davenport,FL,33837,(866) 234-8534,https://cfhc.org/location/davenport/,true,21.49,places
saginaw-mi,Saginaw,MI,Great Lakes Bay Health Centers Saginaw High,3100 Webber St,Saginaw,MI,48601,(989) 399-6120,https://greatlakesbayhealthcenters.org,true,0.52,original
saginaw-mi,Saginaw,MI,Clio Heath Center,4154 W Vienna Rd,Clio,MI,48420,(810) 406-4246,http://www.hamiltonchn.org/,true,17.48,places
rowlett-tx,Rowlett,TX,HHM Health Mesquite Family Health Center,4550 Gus Thomasson Rd,Mesquite,TX,75150,(972) 682-8917,https://hhmhealth.org,true,7.18,original
rowlett-tx,Rowlett,TX,HSNT Wylie Children's Medical Clinic,"303 S Highway 78, Ste 106",Wylie,TX,75098,(972) 801-9689,https://healthservicesntx.org/wylie-childrens-medical-clinic?utm_source=GMBSocialClimb&utm_medium=WylieChildren'sMedicalClinic,true,7.53,places
rowlett-tx,Rowlett,TX,Foremost Family Health Center - Balch Springs,3515 Shepherd Ln,Balch Springs,TX,75180,972-588-4532 x100,https://www.foremostfhc.org,true,12.83,original
rowlett-tx,Rowlett,TX,Prism Health North Texas at South Dallas Health Center,4922 Spring Ave,Dallas,TX,75210,(214) 421-7848,https://www.phntx.org,true,13.37,original
rowlett-tx,Rowlett,TX,Women's Health Center of Plano,"3713 W 15th St, Suite 401",Plano,TX,75075,(940) 766-6306,https://www.fhcntx.org/,true,14.18,places
rowlett-tx,Rowlett,TX,The Bridge,1818 Corsicana St,Dallas,TX,75201,(214) 670-1145,http://www.parklandhospital.com/phhs/homeless-outreach.aspx,true,15.88,original
rockford-il,Rockford,IL,Crusader Clinic on West State Street,1200 W State St,Rockford,IL,61102,(815) 490-1600,https://www.crusaderhealth.org,true,1.24,original
rockford-il,Rockford,IL,UI Health Mile Square Health Center L.P. Johnson Rockford,1221 E State St,Rockford,IL,61104,(815) 972-1000,https://hospital.uillinois.edu/patients-and-visitors/mile-square-federally-qualified-health-center/locations/lp-johnson-rockford,true,2.68,places
rockford-il,Rockford,IL,Aunt Martha's Rockford Community Health Center,1401 E State St STE 3000,Rockford,IL,61104,(877) 692-8686,https://www.auntmarthas.org,true,2.77,original
rockford-il,Rockford,IL,Beloit Area Community Health Center Behavioral Health Clinic,55 Eclipse Ctr,Beloit,WI,53511,(608) 361-0311,https://www.chsofwi.org/,true,16.38,places
rochester-hills-mi,Rochester Hills,MI,Brewster Elementary Empowerment Zone,1535 Brewster Rd,Rochester Hills,MI,48306,(248) 724-7600,https://www.honorcommunityhealth.org,true,3.58,original
rochester-hills-mi,Rochester Hills,MI,The Wellness Plan Medical Center - Pontiac,46156 Woodward Ave,Pontiac,MI,48342,(248) 897-0900,https://www.wellplan.com,true,7.31,original
rochester-hills-mi,Rochester Hills,MI,Advantage Health,"12200 E 13 Mile Rd, Suite 200",Warren,MI,48093,(313) 416-6262,http://ahcdetroit.org/,true,12.12,places
rochester-hills-mi,Rochester Hills,MI,MyCare Administration,6800 E 10 Mile Rd,Center Line,MI,48015,(586) 619-9986,https://www.mycarehealthcenter.org,true,13.81,original
rochester-hills-mi,Rochester Hills,MI,Greenfield,23077 Greenfield Rd STE 400,Southfield,MI,48075,313-822-9801 x3,https://hcdmg.org,true,13.9,original
rochester-hills-mi,Rochester Hills,MI,Anne Mare' Ice Pediatric Health Center,"23077 Greenfield Rd, Suite 200",Southfield,MI,48075,(313) 824-1000,https://authorityhealth.org/,true,13.95,original
riverdale-ga,Riverdale,GA,Southside Medical Center - Riverdale clinic,116 Upper Riverdale Rd SW,Riverdale,GA,30274,(404) 688-1350,http://www.southsidemedical.net/?utm_source=GMBSocialClimb&utm_medium=SouthsideMedicalCenter,true,1.63,places
riverdale-ga,Riverdale,GA,The Family Health Centers at Morrow,6685 Merchants Way,Morrow,GA,30260,(770) 961-2508,https://fhcga.org/,true,3.26,places
riverdale-ga,Riverdale,GA,Mercy Care at CHRIS 180,1030 Fayetteville Rd SE,Atlanta,GA,30316,(404) 486-9034,https://www.mercyatlanta.org,true,12.87,original
riverdale-ga,Riverdale,GA,Healing Community Center,1188 Ralph David Abernathy Blvd SW,Atlanta,GA,30310,(404) 564-7749,https://healatlanta.org/,true,12.9,places
riverdale-ga,Riverdale,GA,MedCura McNair,2162 Second Ave,Decatur,GA,30032,(404) 298-8998,https://www.medcura.org,true,13.13,original
riverdale-ga,Riverdale,GA,YourTown Health,643 Main St,Palmetto,GA,30268,(770) 463-4644,https://www.yourtownhealth.com,true,15.27,original
renton-wa,Renton,WA,Finance Office,500 SW 7th St STE 201,Renton,WA,98057,(206) 462-7162,https://www.dshs.wa.gov/,true,0.94,places
renton-wa,Renton,WA,HealthPoint at Family First Community Center,16200 116th Ave SE,Renton,WA,98058,(425) 400-1899,https://www.healthpointchc.org/find-clinics/family-first-community-center,true,1.12,places
renton-wa,Renton,WA,Renton Public Health Center,3201 NE 7th St,Renton,WA,98056,(206) 477-0100,https://www.kingcounty.gov/depts/health/locations/renton.aspx,true,2.56,original
renton-wa,Renton,WA,Neighborcare Health at Rainier Beach,9245 Rainier Ave S,Seattle,WA,98118,(206) 721-2326,https://www.neighborcare.org,true,4.76,original
renton-wa,Renton,WA,Sea Mar CHC - Burien 8th Ave. S.,18010 8th Ave S STE 416,Seatac,WA,98148,(206) 812-6140,https://www.seamar.org,true,5.67,original
renton-wa,Renton,WA,Seattle Roots at Step Clinic,1621 S Jackson St STE 201,Seattle,WA,98144,(206) 732-0311,https://hep.org/programs/seattle-step-clinic/,true,10.46,places
reno-nv,Reno,NV,Willow Street Health Center,790 Willow St BLDG,Reno,NV,89502,(800) 787-2568,https://www.nevadahealthcenters.org/,true,0.52,places
reno-nv,Reno,NV,Change Point,445 Ralston St,Reno,NV,89503,(775) 348-2882,https://www.nnhopes.org,true,0.55,original
reno-nv,Reno,NV,First Person Care Clinic Reno,"890 Mill St, Suite 400",Reno,NV,89502,(702) 380-8118,https://www.firstpersonclinic.org,true,0.68,original
reno-nv,Reno,NV,Complex Care Center (CCC),330 Crampton St,Reno,NV,89502,(775) 329-6300,https://www.chanevada.org,true,0.83,original
reno-nv,Reno,NV,Western Sierra Medical Clinic - Kings Beach,8665 Salmon Ave,Kings Beach,CA,96143,(530) 274-9762,https://www.wsmcmed.org,true,23.0,original
reidsville-nc,Reidsville,NC,James Austin Health Center,250 West Kings Highway,Eden,NC,27288,(336) 864-2795,https://compassionhealthcare.org/james-austin-health-center/,true,11.26,original
reidsville-nc,Reidsville,NC,Kintegra at Clover Garden School,5806 Pagetown Road,Burlington,NC,27217,(336) 586-9440,https://www.kintegra.org,true,14.68,original
reidsville-nc,Reidsville,NC,TAPM-Admin Office,2210 East Cone Boulevard,Greensboro,NC,27405,(336) 355-9696,https://tapmedicine.com/,true,16.58,places
reidsville-nc,Reidsville,NC,Scott Community Health Center,5270 Union Ridge Road,Burlington,NC,27217,(336) 421-3247,https://www.piedmonthealth.org,true,17.43,original
reidsville-nc,Reidsville,NC,Person Family Dental Center Caswell Site,1076 Nc Highway 86 North,Yanceyville,NC,27379,(336) 694-5462,http://www.personfamilymedical.com/,true,18.68,places
reidsville-nc,Reidsville,NC,PATHS Community Medical Center  -  Danville Riverside,336 Old Riverside Dr,Danville,VA,24541,(434) 791-3630,https://pathsinc.org,true,21.62,original
red-bluff-ca,Red Bluff,CA,Greenville Rancheria Dental Clinic,343 Oak St,Red Bluff,CA,96080,(530) 528-3488,https://www.grth.org/services/dental,true,0.29,places
red-bluff-ca,Red Bluff,CA,Ampla Health Los Molinos Medical,7981 State Highway 99e,Los Molinos,CA,96055,(530) 384-4010,https://www.amplahealth.org,true,12.8,original
red-bluff-ca,Red Bluff,CA,ANDERSON FAMILY HEALTH CENTER,2801 Silver St,Anderson,CA,96007,(530) 378-0486,https://www.shastahealth.org,true,18.77,original
rancho-cucamonga-ca,Rancho Cucamonga,CA,Euclid Community Health Center,"600 N Euclid Ave, Ste 202",Upland,CA,91786,(909) 281-5800,https://www.hsa.care/,true,3.73,places
rancho-cucamonga-ca,Rancho Cucamonga,CA,One Health Center,199 N 2nd Ave,Upland,CA,91786,(818) 895-3100,,true,3.87,
rancho-cucamonga-ca,Rancho Cucamonga,CA,CNHF - Upland Admin,360 E 7th St STE B,Upland,CA,91786,(909) 981-2500,,true,4.13,
rancho-cucamonga-ca,Rancho Cucamonga,CA,"Central City Community Health Center, Inc - Benson","180 N Benson Ave, Suite A",Upland,CA,91786,(323) 724-0019,https://centralcityhealth.org/,true,5.35,places
rancho-cucamonga-ca,Rancho Cucamonga,CA,"Unicare Community Health Center, Inc.",437 N Euclid Av,Ontario,CA,91762,(909) 988-2555,https://www.unicarechc.org,true,5.44,original
rancho-cucamonga-ca,Rancho Cucamonga,CA,"Friends of Family Health Center - 1129 W. 4th Street, Ontario",1129 W Fourth St,Ontario,CA,91762,(909) 363-9300,https://www.fofhealthcenter.org,true,5.67,original
port-arthur-tx,Port Arthur,TX,"GULF COAST HEALTH CENTER, INC. - WEST SIDE",601 Rev Dr Ransom Howard St,Port Arthur,TX,77640,(409) 983-1161,https://WWW.GULFCOASTHC.ORG,true,1.63,original
port-arthur-tx,Port Arthur,TX,Legacy Central Beaumont Stagg Dr.,3455 Stagg Dr,Beaumont,TX,77701,(832) 548-5100,https://legacycommunityhealth.org,true,16.23,original
port-arthur-tx,Port Arthur,TX,Triangle Area Network,1495 N 7th St,Beaumont,TX,77702,(409) 832-8338,https://tanhealthcare.org,true,17.5,original
pomona-ca,Pomona,CA,East Valley Community Health Center,1555 S Garey Ave,Pomona,CA,91766,(909) 620-8088,https://www.evchc.org,true,0.05,original
pomona-ca,Pomona,CA,East Valley CHC - Pomona/Garey,1555 S Garey Ave,Pomona,CA,91766,(909) 620-8088,https://evchc.org,true,0.05,original
pomona-ca,Pomona,CA,Mission Blvd.,716 E Mission Blvd,Pomona,CA,91766,(909) 630-7927,http://fenixdoctors.com/component/content/article/11-doctors/57-luis-perez-md,true,0.97,places
pomona-ca,Pomona,CA,Centro Medico- Holt,502 West Holt Avenue,Pomona,CA,91768,(951) 278-3196,https://centromedicoclinic.com,true,1.34,original
pomona-ca,Pomona,CA,"Unicare Community Health Center, Inc. - Pomona",1501 E Holt Ave,Pomona,CA,91767,(909) 623-3600,https://www.unicarechc.org,true,2.28,original
pomona-ca,Pomona,CA,Mission City Community Network-Orange Grove,"1818 N Orange Grove Ave, Ste 205",Pomona,CA,91767,(909) 624-6100,https://www.mccn.org,true,2.34,original
philadelphia-pa,Philadelphia,PA,Philadelphia District Health Center #10,2230 Cottman Ave,Philadelphia,PA,19149,(215) 685-0639,http://www.phila.gov/health/index.html,true,5.3,original
philadelphia-pa,Philadelphia,PA,Cottman Community Health Center,3525 Cottman Ave,Philadelphia,PA,19149,(215) 471-2761,https://www.spectrumhs.org,true,5.64,original
philadelphia-pa,Philadelphia,PA,Rising Sun Health Center,5675 N Front St,Philadelphia,PA,19120,(215) 279-9666,https://www.phmc.org/site/programs/health-care-centers/rising-sun,true,7.73,places
philadelphia-pa,Philadelphia,PA,FRANKFORD AVENUE HEALTH CENTER,4510 Frankford Ave,Philadelphia,PA,19124,(215) 744-1302,https://WWW.GPHAINC.ORG,true,8.0,original
philadelphia-pa,Philadelphia,PA,Parkview Women and Children's Health Center,841 E Hunting Park Ave,Philadelphia,PA,19124,(215) 537-7695,https://dvch.org/parkview-health-center/,true,8.81,places
philadelphia-pa,Philadelphia,PA,Pathways to Housing - PA,5201 Old York Rd,Philadelphia,PA,19141,(215) 390-1500,http://www.pathwaystohousing.org/site/pa/,true,8.99,original
petersburg-va,Petersburg,VA,CVHS Downtown Petersburg,25 S Union St,Petersburg,VA,23803,(434) 581-4073,https://www.cvhsinc.org,true,1.62,original
petersburg-va,Petersburg,VA,Dinwiddie Medical Center and Counseling Center,13855 Courthouse Rd,Dinwiddie,VA,23841,(804) 469-3731,https://sdhsinc.com/locations/dinwiddie/,true,12.64,places
petersburg-va,Petersburg,VA,Bermuda Medical Center,2740 Bensley Commons Blvd,North Chesterfield,VA,23237,(804) 780-0840,https://www.cahealthnet.org,true,14.11,original
petersburg-va,Petersburg,VA,Stony Creek Community Health Center DBA Stony Creek Pharmacy,12451 Main St,Stony Creek,VA,23882,(434) 246-5191,https://stonycreekhealth.com/,true,18.9,places
